iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
CHN,Asia,China,22/11/2020,92733,21,24,4634,0,0,64.21,0.015,0.017,3.209,0,0,1.48,,,,,,,,,,,,,14769984,10.227,0,615416,tests performed,,,,,,,,,,,,,,76.39,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,23/11/2020,92764,31,24.571,4634,0,0,64.231,0.021,0.017,3.209,0,0,1.52,,,,,,,,,,,,,14769984,10.227,0,601114.5,tests performed,,,,,,,,,,,,,,76.39,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,24/11/2020,92771,7,23,4634,0,0,64.236,0.005,0.016,3.209,0,0,1.51,,,,,,,,,,,,,14769984,10.227,0,642173.2,tests performed,,,,,,,,,,,,,,81.94,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,25/11/2020,92797,26,24.571,4634,0,0,64.254,0.018,0.017,3.209,0,0,1.49,,,,,,,,,,,,,14769984,10.227,0,601114.5,tests performed,,,,,,,,,,,,,,81.94,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,26/11/2020,92803,6,22.143,4634,0,0,64.258,0.004,0.015,3.209,0,0,1.45,,,,,,,,,,,,,14769984,10.227,0,667027.2,tests performed,,,,,,,,,,,,,,81.94,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,27/11/2020,92817,14,20,4634,0,0,64.268,0.01,0.014,3.209,0,0,1.42,,,,,,,,,,,,,14769984,10.227,0,738499.2,tests performed,,,,,,,,,,,,,,81.94,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,28/11/2020,92831,14,17,4634,0,0,64.278,0.01,0.012,3.209,0,0,1.38,,,,,,,,,,,,,14769984,10.227,0,868822.6,tests performed,,,,,,,,,,,,,,81.94,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,29/11/2020,92858,27,17.857,4634,0,0,64.296,0.019,0.012,3.209,0,0,1.36,,,,,,,,,,,,,14769984,10.227,0,827125.7,tests performed,,,,,,,,,,,,,,81.94,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,30/11/2020,92885,27,17.286,4634,0,0,64.315,0.019,0.012,3.209,0,0,1.3,,,,,,,,,,,,,14769984,10.227,0,854447.8,tests performed,,,,,,,,,,,,,,81.94,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,01/12/2020,92894,9,17.571,4634,0,0,64.321,0.006,0.012,3.209,0,0,1.27,,,,,,,,,,,,,14769984,10.227,0,840588.7,tests performed,,,,,,,,,,,,,,81.94,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,02/12/2020,92913,19,16.571,4634,0,0,64.335,0.013,0.011,3.209,0,0,1.26,,,,,,,,,,,,,14769984,10.227,0,891315.2,tests performed,,,,,,,,,,,,,,81.94,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,03/12/2020,92935,22,18.857,4634,0,0,64.35,0.015,0.013,3.209,0,0,1.24,,,,,,,,,,,,,14769984,10.227,0,783262.7,tests performed,,,,,,,,,,,,,,81.94,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,04/12/2020,92962,27,20.714,4634,0,0,64.368,0.019,0.014,3.209,0,0,1.22,,,,,,,,,,,,,14769984,10.227,0,713043.5,tests performed,,,,,,,,,,,,,,81.94,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,05/12/2020,92991,29,22.857,4634,0,0,64.389,0.02,0.016,3.209,0,0,1.17,,,,,,,,,,,,,14769984,10.227,0,646190.8,tests performed,,,,,,,,,,,,,,81.94,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,06/12/2020,93002,11,20.571,4634,0,0,64.396,0.008,0.014,3.209,0,0,1.11,,,,,,,,,,,,,14769984,10.227,0,718000.3,tests performed,,,,,,,,,,,,,,81.94,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,07/12/2020,93022,20,19.571,4634,0,0,64.41,0.014,0.014,3.209,0,0,1.09,,,,,,,,,,,,,14769984,10.227,0,754687.2,tests performed,,,,,,,,,,,,,,81.94,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,08/12/2020,93038,16,20.571,4634,0,0,64.421,0.011,0.014,3.209,0,0,1.09,,,,,,,,,,,,,14769984,10.227,0,718000.3,tests performed,,,,,,,,,,,,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,09/12/2020,93050,12,19.571,4634,0,0,64.429,0.008,0.014,3.209,0,0,1.08,,,,,,,,,,,,,14769984,10.227,0,754687.2,tests performed,,,,,,,,,,,,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,10/12/2020,93068,18,19,4634,0,0,64.442,0.012,0.013,3.209,0,0,1.07,,,,,,,,,,,,,14769984,10.227,0,777367.6,tests performed,,,,,,,,,,,,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,11/12/2020,93086,18,17.714,4634,0,0,64.454,0.012,0.012,3.209,0,0,1.04,,,,,,,,,,,,,14769984,10.227,0,833802.9,tests performed,,,,,,,,,,,,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,12/12/2020,93125,39,19.143,4634,0,0,64.481,0.027,0.013,3.209,0,0,1.02,,,,,,,,,,,,,14769984,10.227,0,771560.6,tests performed,,,,,,,,,,,,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,13/12/2020,93150,25,21.143,4634,0,0,64.499,0.017,0.015,3.209,0,0,1.02,,,,,,,,,,,,,14769984,10.227,0,698575.6,tests performed,,,,,,,,,,,,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,14/12/2020,93175,25,21.857,4634,0,0,64.516,0.017,0.015,3.209,0,0,1.01,,,,,,,,,,,,,14769984,10.227,0,675755.3,tests performed,,,,,,,,,,,,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,15/12/2020,93192,17,22,4634,0,0,64.528,0.012,0.015,3.209,0,0,1.01,,,,,,,,,,,,,14769984,10.227,0,671362.9,tests performed,1500000,,,,,,0.1,,,,,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,16/12/2020,93207,15,22.429,4634,0,0,64.538,0.01,0.016,3.209,0,0,1,,,,,,,,,,,,,14769984,10.227,0,658521.7,tests performed,,,,,,187500,,,,,130,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,17/12/2020,93225,18,22.429,4634,0,0,64.551,0.012,0.016,3.209,0,0,1,,,,,,,,,,,,,14769984,10.227,0,658521.7,tests performed,,,,,,187500,,,,,130,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,18/12/2020,93252,27,23.714,4634,0,0,64.569,0.019,0.016,3.209,0,0,1,,,,,,,,,,,,,14769984,10.227,0,622838.2,tests performed,,,,,,187500,,,,,130,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,19/12/2020,93291,39,23.714,4634,0,0,64.596,0.027,0.016,3.209,0,0,1.01,,,,,,,,,,,,,14769984,10.227,0,622838.2,tests performed,,,,,,187500,,,,,130,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,20/12/2020,93323,32,24.714,4634,0,0,64.618,0.022,0.017,3.209,0,0,0.98,,,,,,,,,,,,,14769984,10.227,0,597636.3,tests performed,,,,,,187500,,,,,130,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,21/12/2020,93352,29,25.286,4634,0,0,64.639,0.02,0.018,3.209,0,0,0.96,,,,,,,,,,,,,14769984,10.227,0,584117.1,tests performed,,,,,,187500,,,,,130,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,22/12/2020,93382,30,27.143,4634,0,0,64.659,0.021,0.019,3.209,0,0,0.94,,,,,,,,,,,,,14769984,10.227,0,544154.4,tests performed,,,,,,187500,,,,,130,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,23/12/2020,93412,30,29.286,4634,0,0,64.68,0.021,0.02,3.209,0,0,0.92,,,,,,,,,,,,,14769984,10.227,0,504336,tests performed,,,,,,187500,,,,,130,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,24/12/2020,93439,27,30.571,4634,0,0,64.699,0.019,0.021,3.209,0,0,0.92,,,,,,,,,,,,,14769984,10.227,0,483137.1,tests performed,,,,,,187500,,,,,130,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,25/12/2020,93475,36,31.857,4634,0,0,64.724,0.025,0.022,3.209,0,0,0.92,,,,,,,,,,,,,14769984,10.227,0,463633.9,tests performed,,,,,,187500,,,,,130,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,26/12/2020,93516,41,32.143,4634,0,0,64.752,0.028,0.022,3.209,0,0,0.93,,,,,,,,,,,,,14769984,10.227,0,459508.6,tests performed,,,,,,187500,,,,,130,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,27/12/2020,93551,35,32.571,4634,0,0,64.776,0.024,0.023,3.209,0,0,0.94,,,,,,,,,,,,,14769984,10.227,0,453470.4,tests performed,,,,,,187500,,,,,130,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,28/12/2020,93594,43,34.571,4634,0,0,64.806,0.03,0.024,3.209,0,0,0.93,,,,,,,,,,,,,14769984,10.227,0,427236.2,tests performed,,,,,,187500,,,,,130,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,29/12/2020,93619,25,33.857,4634,0,0,64.823,0.017,0.023,3.209,0,0,0.93,,,,,,,,,,,,,14769984,10.227,0,436246.1,tests performed,,,,,,187500,,,,,130,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,30/12/2020,93657,38,35,4634,0,0,64.85,0.026,0.024,3.209,0,0,0.94,,,,,,,,,,,,,14769984,10.227,0,421999.5,tests performed,,,,,,187500,,,,,130,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,31/12/2020,93679,22,34.286,4634,0,0,64.865,0.015,0.024,3.209,0,0,0.94,,,,,,,,,,,,,14769984,10.227,0,430787.6,tests performed,4500000,,,,,187500,0.31,,,,130,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,01/01/2021,93715,36,34.286,4634,0,0,64.89,0.025,0.024,3.209,0,0,0.96,,,,,,,,,,,,,14769984,10.227,0,430787.6,tests performed,,,,,,232143,,,,,161,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,02/01/2021,93762,47,35.143,4634,0,0,64.922,0.033,0.024,3.209,0,0,0.99,,,,,,,,,,,,,14769984,10.227,0,420282.4,tests performed,,,,,,276786,,,,,192,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,03/01/2021,93798,36,35.286,4634,0,0,64.947,0.025,0.024,3.209,0,0,1.04,,,,,,,,,,,,,14769984,10.227,0,418579.2,tests performed,,,,,,321429,,,,,223,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,04/01/2021,93867,69,39,4634,0,0,64.995,0.048,0.027,3.209,0,0,1.13,,,,,,,,,,,,,14769984,10.227,0,378717.5,tests performed,,,,,,366071,,,,,253,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,05/01/2021,93931,64,44.571,4634,0,0,65.039,0.044,0.031,3.209,0,0,1.19,,,,,,,,,,,,,14769984,10.227,0,331381,tests performed,,,,,,410714,,,,,284,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,06/01/2021,94050,119,56.143,4634,0,0,65.122,0.082,0.039,3.209,0,0,1.26,,,,,,,,,,,,,14769984,10.227,0,263077.9,tests performed,,,,,,455357,,,,,315,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,07/01/2021,94178,128,71.286,4634,0,0,65.21,0.089,0.049,3.209,0,0,1.29,,,,,,,,,,,,,14769984,10.227,0,207193.3,tests performed,,,,,,500000,,,,,346,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,08/01/2021,94263,85,78.286,4634,0,0,65.269,0.059,0.054,3.209,0,0,1.3,,,,,,,,,,,,,14769984,10.227,0,188667,tests performed,,,,,,500000,,,,,346,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,09/01/2021,94369,106,86.714,4634,0,0,65.343,0.073,0.06,3.209,0,0,1.31,,,,,,,,,,,,,14769984,10.227,0,170329.9,tests performed,9000000,,,,,500000,0.62,,,,346,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,10/01/2021,94466,97,95.429,4634,0,0,65.41,0.067,0.066,3.209,0,0,1.32,,,,,,,,,,,,,14769984,10.227,0,154774.6,tests performed,,,,,,464286,,,,,321,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,11/01/2021,94566,100,99.857,4634,0,0,65.479,0.069,0.069,3.209,0,0,1.35,,,,,,,,,,,,,14769984,10.227,0,147911.4,tests performed,,,,,,428571,,,,,297,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,12/01/2021,94757,191,118,4634,0,0,65.611,0.132,0.082,3.209,0,0,1.42,,,,,,,,,,,,,14769984,10.227,0,125169.4,tests performed,,,,,,392857,,,,,272,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,13/01/2021,94891,134,120.143,4635,1,0.143,65.704,0.093,0.083,3.209,0.001,0,1.4,,,,,,,,,,,,,14769984,10.227,0,122936.7,tests performed,10000000,,,,,357143,0.69,,,,247,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,14/01/2021,95103,212,132.143,4635,0,0.143,65.851,0.147,0.091,3.209,0,0,1.39,,,,,,,,,,,,,14769984,10.227,0,111772.7,tests performed,,,,,,387755,,,,,268,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,15/01/2021,95279,176,145.143,4635,0,0.143,65.973,0.122,0.1,3.209,0,0,1.36,,,,,,,,,,,,,14769984,10.227,0,101761.6,tests performed,,,,,,418367,,,,,290,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,16/01/2021,95447,168,154,4635,0,0.143,66.089,0.116,0.107,3.209,0,0,1.33,,,,,,,,,,,,,14769984,10.227,0,95909,tests performed,,,,,,448980,,,,,311,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,17/01/2021,95643,196,168.143,4635,0,0.143,66.225,0.136,0.116,3.209,0,0,1.31,,,,,,,,,,,,,14769984,10.227,0,87841.8,tests performed,,,,,,515306,,,,,357,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,18/01/2021,95815,172,178.429,4635,0,0.143,66.344,0.119,0.124,3.209,0,0,1.28,,,,,,,,,,,,,14769984,10.227,0,82777.9,tests performed,,,,,,581633,,,,,403,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,19/01/2021,95949,134,170.286,4635,0,0.143,66.437,0.093,0.118,3.209,0,0,1.21,,,,,,,,,,,,,14769984,10.227,0,86736.3,tests performed,,,,,,647959,,,,,449,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,20/01/2021,96112,163,174.429,4635,0,0,66.55,0.113,0.121,3.209,0,0,1.18,,,,,,,,,,,,,14769984,10.227,0,84676.2,tests performed,15000000,,,,,714286,1.04,,,,495,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,21/01/2021,96279,167,168,4635,0,0,66.665,0.116,0.116,3.209,0,0,1.14,,,,,,,,,,,,,14769984,10.227,0,87916.6,tests performed,,,,,,797173,,,,,552,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,22/01/2021,96478,199,171.286,4635,0,0,66.803,0.138,0.119,3.209,0,0,1.09,,,,,,,,,,,,,14769984,10.227,0,86230,tests performed,,,,,,880061,,,,,609,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,23/01/2021,96627,149,168.571,4635,0,0,66.906,0.103,0.117,3.209,0,0,1.03,,,,,,,,,,,,,14769984,10.227,0,87618.8,tests performed,,,,,,962949,,,,,667,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,24/01/2021,96822,195,168.429,4635,0,0,67.041,0.135,0.117,3.209,0,0,0.96,,,,,,,,,,,,,14769984,10.227,0,87692.6,tests performed,,,,,,1045837,,,,,724,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,25/01/2021,96864,42,149.857,4636,1,0.143,67.07,0.029,0.104,3.21,0.001,0,0.87,,,,,,,,,,,,,14769984,10.227,0,98560.5,tests performed,,,,,,1128724,,,,,782,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,26/01/2021,96961,97,144.571,4636,0,0.143,67.137,0.067,0.1,3.21,0,0,0.82,,,,,,,,,,,,,14769984,10.227,0,102164.2,tests performed,22767000,,,,,1211612,1.58,,,,839,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,27/01/2021,97073,112,137.286,4636,0,0.143,67.215,0.078,0.095,3.21,0,0,0.77,,,,,,,,,,,,,14769984,10.227,0,107585.5,tests performed,,,,,,1144800,,,,,793,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,28/01/2021,97142,69,123.286,4636,0,0.143,67.263,0.048,0.085,3.21,0,0,0.7,,,,,,,,,,,,,14769984,10.227,0,119802.6,tests performed,,,,,,995100,,,,,689,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,29/01/2021,97224,82,106.571,4636,0,0.143,67.32,0.057,0.074,3.21,0,0,0.66,,,,,,,,,,,,,14769984,10.227,0,138592.9,tests performed,,,,,,845400,,,,,585,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,30/01/2021,97325,101,99.714,4636,0,0.143,67.389,0.07,0.069,3.21,0,0,0.61,,,,,,,,,,,,,14769984,10.227,0,148123.5,tests performed,,,,,,695700,,,,,482,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,31/01/2021,97328,3,72.286,4636,0,0.143,67.392,0.002,0.05,3.21,0,0,0.56,,,,,,,,,,,,,14769984,10.227,0,204327,tests performed,24000000,,,,,546000,1.66,,,,378,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,01/02/2021,97369,41,72.143,4636,0,0,67.42,0.028,0.05,3.21,0,0,0.54,,,,,,,,,,,,,14769984,10.227,0,204732,tests performed,,,,,,705643,,,,,489,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,02/02/2021,97403,34,63.143,4636,0,0,67.444,0.024,0.044,3.21,0,0,0.52,,,,,,,,,,,,,14769984,10.227,0,233913.2,tests performed,,,,,,865286,,,,,599,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,03/02/2021,97435,32,51.714,4636,0,0,67.466,0.022,0.036,3.21,0,0,0.51,,,,,,,,,,,,,14769984,10.227,0,285609,tests performed,31236000,,,,,1174629,2.16,,,,813,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,04/02/2021,97461,26,45.571,4636,0,0,67.484,0.018,0.032,3.21,0,0,0.5,,,,,,,,,,,,,14769984,10.227,0,324109.3,tests performed,,,,,,1360448,,,,,942,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,05/02/2021,97498,37,39.143,4636,0,0,67.509,0.026,0.027,3.21,0,0,0.51,,,,,,,,,,,,,14769984,10.227,0,377334,tests performed,,,,,,1546267,,,,,1071,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,06/02/2021,97518,20,27.571,4636,0,0,67.523,0.014,0.019,3.21,0,0,0.51,,,,,,,,,,,,,14769984,10.227,0,535707.2,tests performed,,,,,,1732086,,,,,1199,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
